ID;Ano Nascimento;Escolaridade;Estado Civil;Salario Anual;Filhos em Casa;Adolescentes em Casa;Data Cadastro;Ano Cadastro;Mes Cadastro;Dias Desde Ultima Compra;Gasto com Eletronicos;Gasto com Brinquedos;Gasto com Moveis;Gasto com Utilidades;Gasto com Alimentos;Gasto com Vestuario;Numero de Compras com Desconto;Numero de Compras na Web;Numero de Compras via Catalogo;Numero de Compras na Loja;Numero Visitas WebSite Mes;Compra na Campanha 1;Compra na Campanha 2;Compra na Campanha 3;Compra na Campanha 4;Compra na Campanha 5;Comprou;Pais;Total Gasto
2895;1963;Curso Superior;Solteiro;49980.0;0;1;2023-04-10;2023;4;79;104;1;54;13;9;14;2;3;1;5;5;0;0;0;0;0;Não;Argentina;195.0
7972;1955;Curso Superior;Solteiro;72906.0;0;0;2023-02-09;2023;2;79;400;32;519;71;75;54;1;3;4;9;1;0;0;0;0;0;Não;Estados Unidos;1151.0
10067;1976;Segundo Grau;Casado;25176.0;1;1;2020-10-08;2020;10;79;4;0;4;0;0;5;1;1;0;2;7;0;0;0;0;0;Não;Alemanha;13.0
500;1977;Curso Superior;Casado;96876.0;0;0;2020-06-08;2020;6;79;908;43;735;40;194;21;1;7;7;9;2;0;1;1;1;0;Sim;Estados Unidos;1941.0
922;1979;Segundo Grau;Solteiro;31086.0;1;1;2020-04-05;2020;4;79;16;2;11;3;0;16;2;1;1;2;8;1;0;0;0;0;Não;Alemanha;48.0
2861;1983;Curso Superior;Solteiro;24072.0;1;0;2023-01-04;2023;1;79;9;1;6;3;0;4;1;1;0;2;8;0;0;0;0;0;Não;Estados Unidos;23.0
375;1954;Curso Superior;Divorciado;76773.0;0;0;2023-04-02;2023;4;79;516;56;449;86;33;16;1;2;2;11;1;0;0;0;0;0;Não;Estados Unidos;1156.0
10936;1965;Curso Superior;Solteiro;72190.0;0;0;2023-07-02;2023;7;79;597;166;597;172;166;249;1;5;6;4;3;0;0;0;0;0;Não;Brasil;1947.0
10314;1948;Doutorado;Solteiro;83837.0;0;0;2022-03-12;2022;3;79;847;66;119;86;89;111;1;9;10;5;4;0;1;0;1;0;Sim;Argentina;1318.0
4240;1978;Curso Superior;Solteiro;17345.0;1;0;2019-03-11;2019;3;79;4;9;16;17;0;12;2;2;1;2;8;0;0;0;0;0;Não;Estados Unidos;58.0
2674;1958;Mestrado;Solteiro;75154.0;0;1;2019-04-09;2019;4;79;543;10;205;160;143;82;1;6;3;6;3;0;0;0;0;0;Sim;Portugal;1143.0
2563;1961;Primeiro Grau;Solteiro;28249.0;0;0;2021-03-06;2021;3;80;1;9;7;2;14;10;1;2;0;3;6;0;0;0;0;0;Não;Argentina;43.0
8312;1961;Primeiro Grau;Solteiro;28249.0;0;0;2021-03-06;2021;3;80;1;9;7;2;14;10;1;2;0;3;6;0;0;0;0;0;Não;Estados Unidos;43.0
6999;1980;Mestrado;Solteiro;69661.0;0;0;2021-07-05;2021;7;80;656;16;106;32;16;8;1;7;3;12;3;0;0;0;0;0;Não;Argentina;834.0
7574;1979;Doutorado;Casado;27922.0;1;0;2018-10-05;2018;10;80;11;0;13;2;4;11;1;2;0;3;4;0;0;0;0;0;Não;Espanha;41.0
5223;1966;Mestrado;Casado;45903.0;0;1;2021-04-04;2021;4;80;33;8;10;2;10;3;2;2;1;3;4;0;0;0;0;0;Não;Espanha;66.0
2952;1977;Mestrado;Solteiro;36273.0;1;0;2021-03-04;2021;3;80;29;3;30;3;2;9;2;3;0;3;6;0;0;0;0;0;Não;Estados Unidos;76.0
7683;1968;Mestrado;Solteiro;70777.0;0;1;2021-04-02;2021;4;80;554;35;113;0;7;78;3;5;3;12;3;0;0;0;0;0;Não;Estados Unidos;787.0
9481;1976;Curso Superior;Solteiro;17148.0;1;0;2021-03-01;2021;3;80;9;9;11;13;10;16;4;3;1;3;8;0;0;0;0;0;Não;Chile;68.0
9907;1969;Mestrado;Casado;66476.0;0;1;2020-04-12;2020;4;80;742;28;152;25;9;57;2;6;8;10;4;0;0;0;0;0;Não;Alemanha;1013.0
5454;1979;Mestrado;Solteiro;45057.0;1;0;2020-01-12;2020;1;80;37;0;7;3;0;3;1;2;0;3;5;0;0;0;0;0;Não;Portugal;50.0
3798;1968;Curso Superior;Solteiro;41120.0;1;1;2020-06-11;2020;6;80;24;2;23;0;8;24;3;2;1;3;6;0;0;0;0;0;Não;Estados Unidos;81.0
7281;1959;Doutorado;Solteiro;52290.85259969712;0;0;2020-05-11;2020;5;80;81;11;50;3;2;39;1;1;3;4;2;0;0;0;0;0;Não;Brasil;186.0
4259;1986;Mestrado;Solteiro;19485.0;2;0;2023-01-09;2023;1;80;6;0;4;0;0;0;1;1;0;2;7;0;0;0;0;0;Não;Argentina;10.0
2549;1983;Doutorado;Casado;21840.0;1;0;2023-01-07;2023;1;80;17;0;9;0;0;1;1;1;0;3;9;0;0;0;0;0;Não;Estados Unidos;27.0
6437;1985;Segundo Grau;Solteiro;41473.0;1;0;2023-01-06;2023;1;80;21;8;20;15;3;9;1;2;0;3;7;0;0;0;0;0;Não;Estados Unidos;76.0
2488;1956;Segundo Grau;Divorciado;31395.0;1;1;2023-04-03;2023;4;80;23;1;25;0;8;7;4;2;1;3;6;0;0;0;0;0;Não;Estados Unidos;64.0
3945;1947;Doutorado;Divorciado;68117.0;0;1;2020-10-03;2020;10;80;618;44;215;0;17;36;2;11;8;4;6;1;0;0;0;0;Sim;Estados Unidos;930.0
702;1975;Segundo Grau;Divorciado;47682.0;0;1;2023-03-02;2023;3;80;162;61;83;97;57;61;4;4;3;8;5;0;0;0;0;0;Não;Estados Unidos;521.0
9010;1972;Mestrado;Solteiro;83151.0;0;0;2020-10-02;2020;10;80;968;147;842;137;42;210;1;5;7;10;2;1;0;1;1;0;Sim;Estados Unidos;2346.0
9710;1969;Doutorado;Divorciado;58086.0;0;1;2022-05-01;2022;5;80;708;7;62;0;0;15;2;11;3;7;8;0;0;0;0;0;Não;Estados Unidos;792.0
1509;1958;Doutorado;Casado;84460.0;0;0;2020-04-01;2020;4;80;152;27;103;106;54;81;0;9;9;4;5;0;1;1;1;1;Sim;Estados Unidos;523.0
9120;1962;Curso Superior;Solteiro;66565.0;0;1;2019-05-12;2019;5;80;747;10;161;65;40;42;4;4;2;9;8;0;0;0;0;0;Não;Estados Unidos;1065.0
5252;1969;Curso Superior;Divorciado;23910.0;1;0;2022-03-10;2022;3;80;16;12;18;7;1;13;1;2;0;3;7;0;0;0;0;0;Não;Estados Unidos;67.0
5959;1968;Curso Superior;Solteiro;35893.0;1;1;2022-03-10;2022;3;80;158;0;23;0;0;18;6;3;1;5;8;0;0;0;0;0;Não;Argentina;199.0
7441;1973;Curso Superior;Divorciado;71128.0;1;0;2019-06-10;2019;6;80;958;159;447;20;0;31;3;2;10;12;7;0;0;0;0;0;Não;Portugal;1615.0
4271;1989;Segundo Grau;Casado;38683.0;1;0;2019-04-10;2019;4;80;46;35;69;84;41;66;6;4;1;6;7;0;0;0;0;0;Não;Argentina;341.0
4095;1971;Curso Superior;Solteiro;37150.0;1;0;2019-11-09;2019;11;80;167;37;64;49;34;116;8;4;3;6;7;0;0;0;0;0;Não;Portugal;467.0
8852;1976;Curso Superior;Solteiro;61064.0;0;1;2022-08-08;2022;8;80;387;126;342;0;45;180;5;8;4;11;6;0;0;0;0;0;Não;Estados Unidos;1080.0
7698;1976;Doutorado;Solteiro;51650.0;0;1;2018-11-05;2018;11;81;152;3;22;2;5;7;1;4;1;4;5;0;0;0;0;0;Não;Argentina;191.0
4174;1956;Mestrado;Casado;55249.0;0;1;2021-02-04;2021;2;81;97;1;19;2;0;11;1;2;1;4;3;0;0;0;0;0;Não;Estados Unidos;130.0
3182;1973;Doutorado;Solteiro;46854.0;1;1;2021-08-03;2021;8;81;96;1;79;7;1;79;6;5;1;3;8;1;0;0;0;0;Sim;Argentina;263.0
193;1996;Primeiro Grau;Solteiro;14421.0;0;0;2021-02-02;2021;2;81;0;0;2;3;3;8;1;1;0;2;5;1;0;0;0;0;Não;Estados Unidos;16.0
5229;1969;Doutorado;Casado;54132.0;0;1;2021-03-02;2021;3;81;30;1;8;0;0;3;1;1;0;3;7;0;0;0;0;0;Não;Alemanha;42.0
5555;1975;Curso Superior;Divorciado;153924.0;0;0;2018-07-02;2018;7;81;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;Não;Estados Unidos;6.0
7732;1978;Curso Superior;Solteiro;64813.0;1;0;2018-02-01;2018;2;81;293;0;124;179;97;52;1;7;2;10;5;0;0;0;0;0;Não;Estados Unidos;745.0
310;1970;Mestrado;Solteiro;61872.0;0;1;2023-07-12;2023;7;81;330;5;159;36;27;16;4;4;4;9;4;0;0;0;0;0;Não;Chile;573.0
6261;1979;Curso Superior;Solteiro;58025.0;0;1;2023-03-11;2023;3;81;270;31;88;11;48;22;3;3;2;10;4;0;0;0;0;0;Não;Argentina;470.0
6274;1948;Mestrado;Solteiro;83790.0;0;0;2023-03-11;2023;3;81;1076;16;417;42;48;16;1;8;10;6;3;0;1;1;0;0;Não;Espanha;1615.0
1655;1979;Curso Superior;Casado;34350.0;1;0;2023-01-10;2023;1;81;16;3;15;2;1;11;1;1;0;3;7;0;0;0;0;0;Não;Brasil;48.0
2740;1958;Doutorado;Divorciado;33438.0;1;1;2023-04-09;2023;4;81;62;1;16;3;2;6;4;2;1;4;5;0;0;0;0;0;Não;Estados Unidos;90.0
4328;1986;Segundo Grau;Solteiro;21955.0;1;0;2020-07-09;2020;7;81;5;1;7;17;14;11;2;2;1;3;6;0;0;0;0;0;Não;Estados Unidos;55.0
17;1971;Doutorado;Solteiro;60491.0;0;1;2020-06-09;2020;6;81;637;47;237;12;19;76;4;6;11;7;5;0;0;0;0;0;Não;Estados Unidos;1028.0
9153;1964;Doutorado;Solteiro;59304.0;0;1;2023-07-07;2023;7;81;418;61;428;80;51;10;3;7;8;10;5;0;0;0;0;0;Não;Estados Unidos;1048.0
520;1974;Curso Superior;Solteiro;34421.0;1;0;2020-01-07;2020;1;81;3;3;7;6;2;9;1;1;0;2;7;0;0;0;0;0;Não;Estados Unidos;30.0
8372;1974;Curso Superior;Solteiro;34421.0;1;0;2020-01-07;2020;1;81;3;3;7;6;2;9;1;1;0;2;7;0;0;0;0;0;Não;Espanha;30.0
73;1953;Doutorado;Solteiro;51411.0;1;2;2023-03-05;2023;3;81;14;0;3;0;0;1;1;0;0;3;5;0;0;0;0;0;Não;Argentina;18.0
2002;1958;Curso Superior;Divorciado;71964.0;0;0;2022-05-05;2022;5;81;587;51;932;180;34;86;1;5;6;5;3;0;0;0;0;0;Não;Estados Unidos;1870.0
6059;1953;Doutorado;Casado;64504.0;1;2;2020-04-03;2020;4;81;986;36;168;16;0;108;7;11;3;4;7;0;0;0;0;0;Sim;Estados Unidos;1314.0
11166;1961;Curso Superior;Solteiro;49678.0;0;1;2020-02-02;2020;2;81;229;5;56;3;2;20;2;6;2;4;7;0;0;0;0;0;Não;Estados Unidos;315.0
6257;1976;Mestrado;Solteiro;60482.0;0;1;2023-04-01;2023;4;81;255;43;134;37;14;24;1;7;2;7;7;0;0;0;0;0;Não;Espanha;507.0
9224;1972;Doutorado;Solteiro;55260.0;0;1;2019-04-12;2019;4;81;825;8;53;11;0;242;2;8;10;5;6;0;0;0;0;0;Não;Espanha;1139.0
8732;1969;Mestrado;Divorciado;67369.0;0;1;2022-02-11;2022;2;81;1298;0;70;37;14;42;4;7;4;10;4;0;1;1;0;0;Sim;Estados Unidos;1461.0
955;1962;Mestrado;Casado;47175.0;1;1;2022-03-10;2022;3;81;167;2;44;6;2;19;7;4;2;4;8;1;0;0;0;0;Sim;Espanha;240.0
4910;1967;Curso Superior;Divorciado;68743.0;0;0;2022-02-08;2022;2;81;1132;134;384;175;134;115;1;11;5;13;7;0;0;0;0;0;Não;Portugal;2074.0
564;1981;Doutorado;Casado;56937.0;1;0;2019-04-08;2019;4;81;746;8;125;11;8;8;7;8;6;9;6;0;1;0;0;0;Sim;Estados Unidos;906.0
8931;1986;Curso Superior;Casado;83033.0;1;0;2021-04-05;2021;4;82;812;99;431;237;149;33;1;11;4;10;5;0;0;0;1;0;Não;Espanha;1761.0
1998;1976;Curso Superior;Solteiro;37697.0;1;0;2018-07-02;2018;7;82;34;6;21;11;4;8;1;2;1;3;6;0;0;0;0;0;Não;Argentina;84.0
1250;1976;Curso Superior;Solteiro;37697.0;1;0;2018-07-02;2018;7;82;34;6;21;11;4;8;1;2;1;3;6;0;0;0;0;0;Não;Estados Unidos;84.0
8397;1951;Curso Superior;Solteiro;44689.0;1;1;2018-10-01;2018;10;82;18;0;5;0;0;11;2;1;1;2;7;1;0;0;0;0;Não;Estados Unidos;34.0
9672;1970;Segundo Grau;Solteiro;23162.0;1;1;2023-01-12;2023;1;82;8;3;9;19;4;22;3;1;1;3;6;0;0;0;0;0;Não;Chile;65.0
2125;1959;Curso Superior;Divorciado;63033.0;0;0;2023-03-11;2023;3;82;194;61;480;225;112;30;1;3;4;8;2;0;0;0;0;0;Não;Portugal;1102.0
5975;1967;Doutorado;Solteiro;40304.0;1;0;2023-02-09;2023;2;82;37;0;17;0;0;3;1;2;0;3;7;0;0;0;0;0;Não;Chile;57.0
983;1984;Curso Superior;Solteiro;40059.0;1;0;2023-01-09;2023;1;82;110;29;92;28;10;145;1;6;2;3;8;1;0;0;0;0;Não;Portugal;414.0
9938;1954;Curso Superior;Solteiro;80067.0;0;0;2023-01-09;2023;1;82;519;17;813;27;173;51;1;4;6;6;2;0;0;1;0;0;Não;Argentina;1600.0
4385;1981;Doutorado;Solteiro;36038.0;1;0;2023-08-05;2023;8;82;23;0;15;0;2;7;2;3;0;3;6;0;0;0;0;0;Não;Estados Unidos;47.0
1612;1981;Doutorado;Solteiro;52290.85259969712;1;0;2023-08-05;2023;8;82;23;0;15;0;2;7;2;3;0;3;6;0;0;0;0;0;Não;Brasil;47.0
803;1968;Curso Superior;Casado;40521.0;1;1;2020-05-04;2020;5;82;12;0;5;0;0;4;1;0;1;2;5;0;0;0;0;0;Não;Estados Unidos;21.0
10675;1956;Doutorado;Solteiro;66334.0;0;1;2020-03-04;2020;3;82;909;11;218;0;0;23;2;9;3;5;5;0;0;0;0;0;Sim;Estados Unidos;1161.0
7004;1984;Curso Superior;Solteiro;11012.0;1;0;2023-01-03;2023;1;82;24;3;26;7;1;23;3;3;1;2;9;1;0;0;0;0;Não;Argentina;84.0
4432;1976;Curso Superior;Divorciado;31615.0;1;0;2023-01-03;2023;1;82;2;3;20;6;11;9;2;2;0;3;7;0;0;0;0;0;Não;Estados Unidos;51.0
5079;1971;Curso Superior;Solteiro;52290.85259969712;1;1;2020-03-03;2020;3;82;71;1;16;0;0;9;4;2;1;3;8;0;0;0;0;0;Não;Brasil;97.0
4475;1949;Doutorado;Solteiro;69098.0;0;0;2023-01-02;2023;1;82;1315;22;780;145;0;178;1;7;8;9;5;0;0;0;0;0;Não;Estados Unidos;2440.0
10868;1951;Curso Superior;Divorciado;70792.0;0;0;2020-06-02;2020;6;82;344;45;654;104;11;114;2;3;4;10;3;0;0;0;0;0;Não;Estados Unidos;1272.0
6742;1979;Curso Superior;Solteiro;17688.0;1;0;2023-07-01;2023;7;82;2;2;1;3;1;2;1;1;0;2;8;0;0;0;0;0;Não;Estados Unidos;11.0
5692;1989;Primeiro Grau;Solteiro;25443.0;1;0;2022-04-12;2022;4;82;1;4;3;8;9;7;1;1;0;3;8;0;0;0;0;0;Não;Espanha;32.0
339;1972;Doutorado;Solteiro;57091.0;0;1;2022-04-11;2022;4;82;462;0;24;6;0;4;2;9;2;5;7;0;1;0;0;0;Sim;Estados Unidos;496.0
10398;1981;Segundo Grau;Solteiro;24336.0;1;0;2022-08-08;2022;8;82;1;6;2;8;2;12;1;1;0;2;7;0;0;0;0;0;Não;Estados Unidos;31.0
8017;1981;Segundo Grau;Solteiro;51111.0;1;1;2021-04-06;2021;4;83;22;0;19;6;5;3;2;2;0;3;6;0;0;0;0;0;Não;Espanha;55.0
3722;1972;Curso Superior;Solteiro;44503.0;1;1;2021-03-04;2021;3;83;31;1;8;0;0;8;2;2;0;3;6;0;0;0;0;0;Não;Estados Unidos;48.0
7326;1971;Mestrado;Solteiro;56850.0;0;1;2021-04-03;2021;4;83;34;1;19;2;7;0;1;1;1;3;2;0;0;0;0;0;Não;Chile;63.0
2416;1969;Doutorado;Solteiro;66582.0;0;0;2018-03-03;2018;3;83;789;25;420;16;38;0;1;2;8;9;1;0;0;0;0;0;Não;Estados Unidos;1288.0
1878;1985;Segundo Grau;Solteiro;23148.0;0;0;2021-04-02;2021;4;83;4;6;8;6;3;10;1;2;0;3;7;0;0;0;0;0;Não;Estados Unidos;37.0
5278;1964;Curso Superior;Solteiro;82224.0;0;0;2021-04-01;2021;4;83;307;26;360;138;31;40;1;6;9;5;3;0;0;0;1;0;Não;Alemanha;902.0
5734;1974;Doutorado;Solteiro;61917.0;1;1;2022-05-11;2022;5;83;46;4;36;2;2;1;1;2;0;4;5;0;0;0;0;0;Não;Estados Unidos;91.0
4370;1966;Curso Superior;Casado;43482.0;2;1;2023-07-11;2023;7;83;18;1;32;6;3;28;3;2;0;4;6;0;0;0;0;0;Não;Argentina;88.0
8405;1979;Curso Superior;Divorciado;68274.0;1;1;2023-02-09;2023;2;83;135;25;51;23;25;46;2;4;2;5;3;0;0;0;0;0;Não;Espanha;305.0
7617;1974;Curso Superior;Solteiro;42373.0;1;1;2023-03-08;2023;3;83;67;5;61;3;8;19;5;2;1;5;5;0;0;0;0;0;Não;Estados Unidos;163.0
10339;1954;Mestrado;Casado;52290.85259969712;0;1;2023-04-06;2023;4;83;161;0;22;0;0;24;2;4;1;4;6;0;0;0;0;0;Não;Brasil;207.0
6376;1979;Curso Superior;Solteiro;57537.0;1;0;2020-10-06;2020;10;83;191;56;139;51;8;100;4;4;3;8;4;0;0;0;0;0;Não;Brasil;545.0
2150;1958;Doutorado;Divorciado;80995.0;0;1;2020-11-05;2020;11;83;860;28;409;73;56;56;1;8;9;4;4;0;0;0;0;0;Não;Chile;1482.0
7386;1976;Curso Superior;Divorciado;30992.0;1;0;2023-04-04;2023;4;83;17;0;14;7;3;2;1;1;0;3;7;0;0;0;0;0;Não;Chile;43.0
3006;1976;Curso Superior;Divorciado;30992.0;1;0;2023-04-04;2023;4;83;17;0;14;7;3;2;1;1;0;3;7;0;0;0;0;0;Não;Chile;43.0
11088;1971;Doutorado;Casado;78642.0;0;1;2023-01-04;2023;1;83;1396;0;322;46;35;17;1;4;9;4;6;0;0;0;0;0;Não;Estados Unidos;1816.0
5185;1955;Curso Superior;Solteiro;74268.0;0;0;2023-02-02;2023;2;83;199;66;315;97;174;41;1;4;3;5;2;0;0;0;0;0;Não;Espanha;892.0
3523;1962;Curso Superior;Casado;75072.0;0;1;2023-04-01;2023;4;83;583;34;309;0;22;125;2;5;4;8;3;0;0;0;0;0;Não;Estados Unidos;1073.0
55;1963;Curso Superior;Casado;56253.0;0;1;2019-07-12;2019;7;83;509;0;65;7;11;5;4;7;2;9;6;0;0;0;0;0;Não;Estados Unidos;597.0
3807;1955;Curso Superior;Casado;59925.0;0;1;2022-02-11;2022;2;83;473;21;176;19;21;56;3;9;2;9;6;0;0;0;0;0;Não;Estados Unidos;766.0
2453;1960;Curso Superior;Casado;62807.0;0;1;2022-08-08;2022;8;83;526;28;135;10;21;99;3;5;3;12;5;0;0;0;0;0;Não;Estados Unidos;819.0
7787;1960;Curso Superior;Casado;62807.0;0;1;2022-08-08;2022;8;83;526;28;135;10;21;99;3;5;3;12;5;0;0;0;0;0;Não;Chile;819.0
2230;1970;Doutorado;Solteiro;23626.0;1;0;2021-04-05;2021;4;84;27;2;14;0;0;0;3;3;1;3;5;0;0;0;0;0;Não;Alemanha;43.0
8146;1976;Mestrado;Casado;46106.0;1;1;2018-11-05;2018;11;84;30;0;8;2;0;14;1;1;1;2;6;0;0;0;0;0;Não;Espanha;54.0
988;1965;Curso Superior;Solteiro;81168.0;0;0;2018-07-05;2018;7;84;410;0;592;147;22;22;1;6;4;7;3;0;0;0;1;0;Não;Estados Unidos;1193.0
4832;1979;Curso Superior;Solteiro;27244.0;1;0;2018-07-03;2018;7;84;6;5;17;3;24;46;2;2;2;2;7;0;0;0;0;0;Não;Estados Unidos;101.0
3152;1957;Curso Superior;Casado;26091.0;1;1;2021-04-02;2021;4;84;15;10;19;8;17;20;3;2;1;3;5;0;0;0;0;0;Não;Argentina;89.0
11188;1957;Curso Superior;Casado;26091.0;1;1;2021-04-02;2021;4;84;15;10;19;8;17;20;3;2;1;3;5;0;0;0;0;0;Não;Estados Unidos;89.0
361;1969;Mestrado;Solteiro;43142.0;1;1;2021-04-02;2021;4;84;5;1;7;2;1;4;1;1;0;2;7;0;0;0;0;0;Não;Brasil;20.0
5939;1971;Curso Superior;Casado;38232.0;1;1;2021-02-01;2021;2;84;43;5;28;7;6;33;4;3;1;3;5;0;0;0;0;0;Não;Estados Unidos;122.0
9349;1985;Curso Superior;Solteiro;92533.0;0;0;2023-01-12;2023;1;84;693;21;118;110;147;42;1;6;5;11;2;0;0;1;1;0;Não;Alemanha;1131.0
819;1945;Curso Superior;Divorciado;63285.0;0;0;2020-05-11;2020;5;84;508;124;249;50;38;134;1;6;5;13;3;0;0;0;0;0;Não;Estados Unidos;1103.0
10120;1955;Curso Superior;Casado;38946.0;0;1;2023-01-10;2023;1;84;116;6;82;6;6;41;2;3;1;6;5;0;0;0;0;0;Não;Portugal;257.0
4541;1955;Curso Superior;Casado;38946.0;0;1;2023-01-10;2023;1;84;116;6;82;6;6;41;2;3;1;6;5;0;0;0;0;0;Não;Chile;257.0
2456;1975;Doutorado;Solteiro;40233.0;0;1;2023-02-10;2023;2;84;80;4;46;0;17;2;5;2;1;5;6;0;0;0;0;0;Não;Espanha;149.0
2516;1969;Segundo Grau;Solteiro;46831.0;1;1;2020-08-06;2020;8;84;22;2;10;6;4;34;2;1;2;2;4;0;0;0;0;0;Não;Estados Unidos;78.0
11013;1987;Curso Superior;Casado;67605.0;0;0;2023-08-03;2023;8;84;336;28;282;184;54;54;1;2;8;6;1;0;0;0;0;0;Não;Estados Unidos;938.0
9988;1976;Mestrado;Solteiro;70379.0;0;1;2020-03-03;2020;3;84;553;25;142;65;67;8;3;6;3;13;4;0;0;0;0;0;Não;Chile;860.0
1627;1957;Segundo Grau;Divorciado;77297.0;0;0;2023-03-01;2023;3;84;408;61;109;48;122;41;1;5;7;9;4;0;0;0;1;0;Não;Estados Unidos;789.0
1490;1962;Curso Superior;Solteiro;55759.0;0;1;2022-03-11;2022;3;84;675;0;85;10;7;77;5;10;3;8;8;0;0;0;0;0;Não;Chile;854.0
6710;1951;Mestrado;Solteiro;58217.0;2;1;2022-02-11;2022;2;84;68;1;13;3;5;13;1;2;0;4;6;0;0;0;0;0;Não;Estados Unidos;103.0
7375;1976;Curso Superior;Casado;51369.0;0;1;2022-04-10;2022;4;84;297;7;79;0;11;182;2;8;2;4;8;0;0;0;0;0;Não;Espanha;576.0
10144;1976;Curso Superior;Casado;51369.0;0;1;2022-04-10;2022;4;84;297;7;79;0;11;182;2;8;2;4;8;0;0;0;0;0;Não;Espanha;576.0
3138;1956;Curso Superior;Solteiro;91249.0;0;0;2022-04-10;2022;4;84;1324;27;119;71;108;27;0;7;9;6;4;0;1;1;1;1;Sim;Estados Unidos;1676.0
1440;1978;Segundo Grau;Casado;52513.0;0;0;2019-04-09;2019;4;84;367;17;241;104;188;232;2;9;5;9;7;0;0;0;0;0;Não;Estados Unidos;1149.0
4200;1970;Mestrado;Solteiro;44159.0;1;0;2021-02-06;2021;2;85;167;2;62;24;13;7;4;4;1;6;5;0;0;0;0;0;Não;Espanha;275.0
4998;1962;Curso Superior;Casado;76081.0;0;0;2021-04-05;2021;4;85;292;30;415;63;33;200;1;4;5;4;2;0;0;0;1;0;Não;Estados Unidos;1033.0
7321;1962;Curso Superior;Casado;76081.0;0;0;2021-04-05;2021;4;85;292;30;415;63;33;200;1;4;5;4;2;0;0;0;1;0;Não;Argentina;1033.0
8663;1974;Curso Superior;Divorciado;39996.0;1;1;2021-04-05;2021;4;85;11;0;3;0;0;1;1;1;0;2;6;0;0;0;0;0;Não;Brasil;15.0
1958;1973;Doutorado;Casado;55012.0;0;1;2021-04-03;2021;4;85;582;0;65;0;0;13;6;8;2;9;5;0;0;0;0;0;Não;Estados Unidos;660.0
6963;1947;Curso Superior;Solteiro;77457.0;0;0;2018-05-03;2018;5;85;675;11;400;15;45;11;1;2;5;10;1;0;0;1;0;0;Não;Espanha;1157.0
1065;1963;Curso Superior;Solteiro;80695.0;0;0;2023-07-12;2023;7;85;557;129;984;193;37;18;1;5;8;5;2;0;0;0;0;0;Não;Portugal;1918.0
2712;1956;Curso Superior;Solteiro;71866.0;0;1;2023-04-12;2023;4;85;184;178;178;103;39;33;1;6;3;10;3;0;0;0;0;0;Não;Brasil;715.0
6049;1982;Mestrado;Casado;73450.0;0;0;2020-05-12;2020;5;85;1142;51;415;90;69;37;1;7;8;11;3;1;0;0;1;0;Não;Estados Unidos;1804.0
6605;1944;Doutorado;Divorciado;55614.0;0;0;2023-03-11;2023;3;85;504;13;131;8;0;26;1;9;4;6;7;0;1;0;0;0;Não;Estados Unidos;682.0
11181;1949;Doutorado;Solteiro;156924.0;0;0;2023-07-08;2023;7;85;2;1;2;1;1;1;0;0;0;0;0;0;0;0;0;0;Não;Chile;8.0
5234;1967;Segundo Grau;Casado;30753.0;1;1;2020-11-07;2020;11;85;12;5;25;0;9;30;2;1;1;3;5;0;0;0;0;0;Não;Chile;81.0
5253;1956;Mestrado;Casado;54603.0;1;1;2020-09-07;2020;9;85;145;13;46;17;2;4;6;4;2;4;7;0;0;0;0;0;Não;Estados Unidos;227.0
11148;1975;Curso Superior;Casado;22280.0;1;0;2023-01-05;2023;1;85;2;1;4;3;1;2;1;1;0;2;8;0;0;0;0;0;Não;Estados Unidos;13.0
6289;1951;Mestrado;Casado;59385.0;1;1;2023-01-04;2023;1;85;135;0;10;0;4;36;2;3;1;4;5;0;0;0;0;0;Não;Estados Unidos;185.0
9743;1955;Curso Superior;Solteiro;76998.0;0;1;2020-11-01;2020;11;85;1449;89;161;69;35;107;2;11;8;8;6;0;0;1;0;0;Não;Chile;1910.0
9209;1971;Mestrado;Casado;80573.0;0;0;2022-02-10;2022;2;85;829;138;430;60;92;15;1;4;6;13;2;0;0;0;0;0;Não;Espanha;1564.0
6417;1971;Mestrado;Casado;80573.0;0;0;2022-02-10;2022;2;85;829;138;430;60;92;15;1;4;6;13;2;0;0;0;0;0;Não;Estados Unidos;1564.0
7937;1982;Curso Superior;Solteiro;24711.0;0;0;2021-04-04;2021;4;86;10;7;25;6;3;7;1;3;0;3;7;0;0;0;0;0;Não;Estados Unidos;58.0
6488;1959;Doutorado;Solteiro;38829.0;0;1;2018-06-04;2018;6;86;76;0;7;0;0;16;1;3;2;2;5;0;0;0;0;0;Não;Alemanha;99.0
3194;1974;Doutorado;Solteiro;71466.0;0;0;2018-05-04;2018;5;86;412;12;546;78;182;0;1;4;4;10;1;0;0;0;0;0;Não;Chile;1230.0
231;1956;Mestrado;Casado;28839.0;1;1;2018-11-03;2018;11;86;24;0;7;0;0;1;2;2;0;3;5;0;0;0;0;0;Não;Estados Unidos;32.0
9697;1951;Curso Superior;Solteiro;53790.0;0;2;2018-06-03;2018;6;86;335;42;127;28;5;5;3;7;2;8;6;0;0;0;0;0;Não;Estados Unidos;542.0
4676;1951;Mestrado;Divorciado;73705.0;0;2;2018-05-03;2018;5;86;612;91;520;258;107;107;2;9;6;8;5;0;0;0;0;0;Não;Estados Unidos;1695.0
